,Unnamed: 0,excel,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
608,608,608,1.25e+18,1.25e+18,1587320000000.0,19-04-2020 23:23,530,,"quarantine time passing. 
#colorplanet #SelfIsolation #StayHomeStaySafe #Flowers pic.twitter.com/t9AOiJaCWQ","['#colorplanet', '#selfisolation', '#stayhomestaysafe', '#flowers']",[],1.11e+18,1.11e+18,shompriiety,Aanica Zulfiquarð¡,7,23,https://twitter.com/shompriiety/status/1251932045590147072,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1112375421083901953', 'username': 'shompriiety'}]",,,,,quarantin   time   pass   colorplanet   selfisol   stayhomestaysaf   flower  ,0
636,636,636,1.25e+18,1.25e+18,1587320000000.0,19-04-2020 23:19,530,,"Goa recovered all the Corona positive patients.
Now Goa has zero Corona positive cases at present.
Goa did well, now all states should follow the same steps.
A positive wive ð®ð³
#GoaFightsCOVID19 #goapolice #Goa #Covid_19 #COVID2019india #StayHomeIndia #StayHomeStaySafe pic.twitter.com/Z5DLlyipxI","['#goafightscovid19', '#goapolice', '#goa', '#covid_19', '#covid2019india', '#stayhomeindia', '#stayhomestaysafe']",[],3289440717.0,3289440717.0,anuragt48547405,Anurag Tiwari,7,23,https://twitter.com/anuragt48547405/status/1251930842537967616,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3289440717', 'username': 'anuragt48547405'}]",,,,,goa   recov   corona   posit   patient   goa   zero   corona   posit   case   present   goa   well   state   follow   step   posit   wive   goafightscovid   goapolic   goa   covid   covidindia   stayhomeindia   stayhomestaysaf  ,-1
666,666,666,1.25e+18,1.25e+18,1587320000000.0,19-04-2020 23:13,530,,"To create a better tomorrow âï¸ #Digital_Scouting_Guiding #SankalpByScoutGuide #nrbsg_dli_distt
#Bsgindia
#Mopindia
#Wosm
#Wagggs
#Stayathome
#Nrbsngshq
#Stayhomestaysafe
#Fighttogether
#Covid-19 @bsgnhq @boyscouts @worldscouting @scoutingbytes pic.twitter.com/0FlA32pqfC","['#digital_scouting_guiding', '#sankalpbyscoutguide', '#nrbsg_dli_distt', '#bsgindia', '#mopindia', '#wosm', '#wagggs', '#stayathome', '#nrbsngshq', '#stayhomestaysafe', '#fighttogether', '#covid']",[],7.18e+17,7.18e+17,scoutingbytes,ScoutingBytes,7,23,https://twitter.com/scoutingbytes/status/1251929546661736450,False,5,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '718121676110635009', 'username': 'scoutingbytes'}, {'user_id': '2676314124', 'username': 'bsgnhq'}, {'user_id': '20685982', 'username': 'boyscouts'}, {'user_id': '69556293', 'username': 'worldscouting'}]",,,,,creat   better   tomorrow   digit   scout   guid   sankalpbyscoutguid   nrbsg   dli   distt   bsgindia   mopindia   wosm   wagg   stayathom   nrbsngshq   stayhomestaysaf   fighttogeth   covid  ,0
680,680,680,1.25e+18,1.25e+18,1587320000000.0,19-04-2020 23:12,530,,"To create a better tomorrow âï¸ #Digital_Scouting_Guiding #SankalpByScoutGuide #nrbsg_dli_distt
#Bsgindia
#Mopindia
#Wosm
#Wagggs
#Stayathome
#Nrbsngshq
#Stayhomestaysafe
#Fighttogether
#Covid-19 @worldscouting @bsgnhq @boyscouts @scoutingbytes pic.twitter.com/a49HfhfqtJ","['#digital_scouting_guiding', '#sankalpbyscoutguide', '#nrbsg_dli_distt', '#bsgindia', '#mopindia', '#wosm', '#wagggs', '#stayathome', '#nrbsngshq', '#stayhomestaysafe', '#fighttogether', '#covid']",[],7.18e+17,7.18e+17,scoutingbytes,ScoutingBytes,7,23,https://twitter.com/scoutingbytes/status/1251929079684595712,False,3,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '718121676110635009', 'username': 'scoutingbytes'}, {'user_id': '69556293', 'username': 'worldscouting'}, {'user_id': '2676314124', 'username': 'bsgnhq'}, {'user_id': '20685982', 'username': 'boyscouts'}]",,,,,creat   better   tomorrow   digit   scout   guid   sankalpbyscoutguid   nrbsg   dli   distt   bsgindia   mopindia   wosm   wagg   stayathom   nrbsngshq   stayhomestaysaf   fighttogeth   covid  ,0
711,711,711,1.25e+18,1.25e+18,1587320000000.0,19-04-2020 23:05,530,Ajabgarh,"PLEASE RETWEET -
#IndiaFightsCorona

PM @narendramodi's 7 mantra to fight #coronavirus .

#saptapadi #StayAtHomeSaveLives #StayHomeStaySafe #StayHome
#CoronaVirus #COVID2019 #coronavirusindia #CoronavirusOutbreak  pic.twitter.com/Tfo53jEdBE pic.twitter.com/FjgW7XZSBe â at Ajabgarh","['#indiafightscorona', '#coronavirus', '#saptapadi', '#stayathomesavelives', '#stayhomestaysafe', '#stayhome', '#coronavirus', '#covid2019', '#coronavirusindia', '#coronavirusoutbreak']",[],8.97e+17,8.97e+17,NarsiKarodiya,Narsi Karodiyað®ð³,7,23,https://twitter.com/NarsiKarodiya/status/1251927443545436160,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '896760840833048578', 'username': 'NarsiKarodiya'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,pleas   retweet   indiafightscorona   pm   mantra   fight   coronaviru   saptapadi   stayathomesavel   stayhomestaysaf   stayhom   coronaviru   covid   coronavirusindia   coronavirusoutbreak   ajabgarh  ,-1
779,779,779,1.25e+18,1.25e+18,1587410000000.0,20-04-2020 23:57,530,,"Stay Home Stay Safe Corona chain Break.....
Go..... digital  @_DigitalIndia

Electricity Bill Pay Online!

Ensuring Uninterrupted Power Supply even in this difficult time.

#StayHome #StayHomeStaySafe @UPGovt #coronavirus #COVIDã¼19 @UPPCLLKO @ptshrikant @MinOfPower pic.twitter.com/fsOee90tax","['#stayhome', '#stayhomestaysafe', '#coronavirus', '#covidã¼19']",[],8.57e+17,8.57e+17,MdPvvnl,Arvind Mallappa Bangari IAS,1,23,https://twitter.com/MdPvvnl/status/1252302823464808449,False,23,0,10,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '857056854886821888', 'username': 'MdPvvnl'}, {'user_id': '2686770528', 'username': '_DigitalIndia'}, {'user_id': '2588841246', 'username': 'UPGovt'}, {'user_id': '702796463642972160', 'username': 'UPPCLLKO'}, {'user_id': '798135834', 'username': 'ptshrikant'}, {'user_id': '2583806562', 'username': 'MinOfPower'}]",,,,,stay   home   stay   safe   corona   chain   break   go   digit   electr   bill   pay   onlin   ensur   uninterrupt   power   suppli   even   difficult   time   stayhom   stayhomestaysaf   coronaviru   covid  ,1
1000,1000,1000,1.25e+18,1.25e+18,1587400000000.0,20-04-2020 23:12,530,,"Traffic between delhi-gzbd. was strictly prohibited.According to cmo,there are 6 corona positive cases in gzbd which are taken to Delhi for one reason or the other. Decision taken on report of #CMO Gzbd.@ipsnaithani
@dm_ghaziabad @CMODelhi @DelhiPolice #COVID19 #StayHomeStaySafe pic.twitter.com/wsFAn0BGWC","['#cmo', '#covid19', '#stayhomestaysafe']",[],519432125.0,519432125.0,m_mubashshir,Syed Mubashshir.   Ø³ÛØ¯ ÙØ¨Ø´Ø±,1,23,https://twitter.com/m_mubashshir/status/1252291575121612800,False,6,0,4,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '519432125', 'username': 'm_mubashshir'}, {'user_id': '1047945976869257217', 'username': 'ipsnaithani'}, {'user_id': '760158046177923072', 'username': 'dm_ghaziabad'}, {'user_id': '1242298980660178951', 'username': 'CMODelhi'}, {'user_id': '1850705408', 'username': 'DelhiPolice'}]",,,,,traffic   delhi   gzbd   strictli   prohibit   accord   cmo   corona   posit   case   gzbd   taken   delhi   one   reason   decis   taken   report   cmo   gzbd   ipsnaithani   covid   stayhomestaysaf  ,1
1046,1046,1046,1.25e+18,1.25e+18,1587400000000.0,20-04-2020 23:05,530,,"Pictures from #Karimnagar 
People of Karimnagar are very much aware of #coronavirus and taking precautions to curb the virus.
Many thanks to @TelanganaCMO @KTRTRS @Collector_KNR @cpkarimnagar for helping us.ð
@mvmeet
#TogetherWeCan
#StayHomeStaySafe pic.twitter.com/c3syxiiR3v","['#karimnagar', '#coronavirus', '#togetherwecan', '#stayhomestaysafe']",[],1.03e+18,1.03e+18,Hemantvyas45,Hemant Vyas,1,23,https://twitter.com/Hemantvyas45/status/1252289805062299649,False,7,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1025747950314520576', 'username': 'Hemantvyas45'}, {'user_id': '2558684335', 'username': 'TelanganaCMO'}, {'user_id': '118787224', 'username': 'KTRTRS'}, {'user_id': '852069728151633920', 'username': 'Collector_KNR'}, {'user_id': '788752007246905344', 'username': 'cpkarimnagar'}, {'user_id': '249520655', 'username': 'mvmeet'}]",,,,,pictur   karimnagar   peopl   karimnagar   much   awar   coronaviru   take   precaut   curb   viru   mani   thank   help   u   togetherwecan   stayhomestaysaf  ,1
1386,1386,1386,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:19,530,,"No matter how bad something may seem, there are always, always, many things to be grateful for.
Day 28 ð #lockdown ! #Day28oflockdown #LockdownChallenge #StayHomeStaySafe #StayHome #begrateful #BengaluruLockdown #IndiaFightsCornona #CoronavirusPandemic #coronavirusinindia ð","['#lockdown', '#day28oflockdown', '#lockdownchallenge', '#stayhomestaysafe', '#stayhome', '#begrateful', '#bengalurulockdown', '#indiafightscornona', '#coronaviruspandemic', '#coronavirusinindia']",[],1034630210.0,1034630210.0,Raj23Sinha,Raj Sinha ð» #StayHomeStaySafe New Normal â¨,2,23,https://twitter.com/Raj23Sinha/status/1252655629069463552,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1034630210', 'username': 'Raj23Sinha'}]",,,,,matter   bad   someth   may   seem   alway   alway   mani   thing   grate   day   lockdown   dayoflockdown   lockdownchalleng   stayhomestaysaf   stayhom   begrat   bengalurulockdown   indiafightscornona   coronaviruspandem   coronavirusinindia  ,-1
1419,1419,1419,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:12,530,,"Stay home stay safe ð
#Covid_19
#StayHomeStaySafe @myogiadityanath @narendramodi pic.twitter.com/a7waQ3Y6NY","['#covid_19', '#stayhomestaysafe']",[],2545167846.0,2545167846.0,priyanshu8398,priyanshu shekhar yadav,2,23,https://twitter.com/priyanshu8398/status/1252654002145280000,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2545167846', 'username': 'priyanshu8398'}, {'user_id': '3437532637', 'username': 'myogiadityanath'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,stay   home   stay   safe   covid   stayhomestaysaf  ,1
1456,1456,1456,1.25e+18,1.25e+18,1587490000000.0,21-04-2020 23:07,530,,"Actress #Nadiya
#QuaratineCooking #Corona #StayHomeStaySafe
@ActressNadiya pic.twitter.com/ZhNFbfHlEG","['#nadiya', '#quaratinecooking', '#corona', '#stayhomestaysafe']",[],4174198755.0,4174198755.0,XavierMariabell,Xavier Journalist,2,23,https://twitter.com/XavierMariabell/status/1252652792360996864,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4174198755', 'username': 'XavierMariabell'}, {'user_id': '1175648206367019010', 'username': 'ActressNadiya'}]",,,,,actress   nadiya   quaratinecook   corona   stayhomestaysaf  ,0
1671,1671,1671,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:46,530,,"List of all countries with 10,000+ cases

Total deaths worldwide is around 1.8 lakhs. World Total Death to Reported Case ratio is at 7%.

Some countries have death ratio as high as 15%. 

Corona is really a deadly pandemic. 

#StayHomeStaySafe
#StayHomeIndia
#COVID19
#Corona  pic.twitter.com/AW73XWIeXu","['#stayhomestaysafe', '#stayhomeindia', '#covid19', '#corona']",[],1.11e+18,1.11e+18,Logical_End,Logical_End,3,23,https://twitter.com/Logical_End/status/1253024917647290368,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1112665051482206208', 'username': 'Logical_End'}]",,,,,list   countri   case   total   death   worldwid   around   lakh   world   total   death   report   case   ratio   countri   death   ratio   high   corona   realli   deadli   pandem   stayhomestaysaf   stayhomeindia   covid   corona  ,-1
1710,1710,1710,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:40,530,," https://youtu.be/ZSFD9fAQIh0Â 
Here my new telugu shortfilm
12:00 is the tittle , is rolling on YouTube channel ""Aditya tech tips"", make sure to like and subscribe and watch and get entertainment in this lockdown
#StayHomeStaySafe
#Quarantine
#FilmTwitter","['#stayhomestaysafe', '#quarantine', '#filmtwitter']",[],1.14e+18,1.14e+18,Aditya86823811,Aditya,3,23,https://twitter.com/Aditya86823811/status/1253023318011072512,False,1,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1135490660822396928', 'username': 'Aditya86823811'}]",,,,,new   telugu   shortfilm   tittl   roll   youtub   channel   aditya   tech   tip   make   sure   like   subscrib   watch   get   entertain   lockdown   stayhomestaysaf   quarantin   filmtwitt  ,1
1738,1738,1738,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:34,530,,"Effects of #lockdown , this women has so much time to investigate the genuinety of the claims of a lockdown offender.. 

ð¤£ð¤£ð¤£ð¤£
#Lockdownextention
#lockingdown
#ChineseVirusCorona
#StayHomeStaySafe
#StayAtHome pic.twitter.com/4NilDGA664","['#lockdown', '#lockdownextention', '#lockingdown', '#chineseviruscorona', '#stayhomestaysafe', '#stayathome']",[],7.77e+17,7.77e+17,infreakinsanity,$ H @ K T ! ð®ð³,3,23,https://twitter.com/infreakinsanity/status/1253021896410570757,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '777176290868637696', 'username': 'infreakinsanity'}]",,,,,effect   lockdown   woman   much   time   investig   genuineti   claim   lockdown   offend   lockdownextent   lockingdown   chineseviruscorona   stayhomestaysaf   stayathom  ,1
1746,1746,1746,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:33,530,,@DC_Gurugram @gurgaonpolice @cmohry @mlkhattar Wonderful and commendable work done by Gurugram Administration #IndiaFightsCorona #lockdown #StayHomeStaySafe #StayHome pic.twitter.com/VdwmMBNxjQ,"['#indiafightscorona', '#lockdown', '#stayhomestaysafe', '#stayhome']",[],1.14e+18,1.14e+18,ShaileshM72,Shailesh Mathur,3,23,https://twitter.com/ShaileshM72/status/1253021598199672832,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1136116622509219840', 'username': 'ShaileshM72'}, {'user_id': '904450515240599552', 'username': 'DC_Gurugram'}, {'user_id': '2538968462', 'username': 'gurgaonpolice'}, {'user_id': '2919390704', 'username': 'cmohry'}, {'user_id': '295833852', 'username': 'mlkhattar'}]",,,,,wonder   commend   work   done   gurugram   administr   indiafightscorona   lockdown   stayhomestaysaf   stayhom  ,-1
1857,1857,1857,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:14,530,,India come together #coronarokona #Corona #FightAgainstCoronavirus #StayHomeStaySafe #StayHome #bepositive #Indian #COVID19 @ZeeNews @sudhirchaudhary @AmanChopra_ #indiacometogether pic.twitter.com/Ah1lcm8kYw,"['#coronarokona', '#corona', '#fightagainstcoronavirus', '#stayhomestaysafe', '#stayhome', '#bepositive', '#indian', '#covid19', '#indiacometogether']",[],115393197.0,115393197.0,loveshineshiva,shiva pandey ð®ð³,3,23,https://twitter.com/loveshineshiva/status/1253016805322326016,False,3,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '115393197', 'username': 'loveshineshiva'}, {'user_id': '461841349', 'username': 'ZeeNews'}, {'user_id': '75246346', 'username': 'sudhirchaudhary'}, {'user_id': '1273748948', 'username': 'AmanChopra_'}]",,,,,india   come   togeth   coronarokona   corona   fightagainstcoronaviru   stayhomestaysaf   stayhom   beposit   indian   covid   indiacometogeth  ,-1
1870,1870,1870,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:11,530,,"Respect Corona Warriors who are fighting for us out their for our safety. #StayHomeStaySafe
See this post by NIBE College of Hotel Management on Google: https://posts.gle/MJQd5Â ",['#stayhomestaysafe'],[],2552649848.0,2552649848.0,NIBEKamptee,NIBE Kamptee,3,23,https://twitter.com/NIBEKamptee/status/1253016131473989634,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2552649848', 'username': 'NIBEKamptee'}]",,,,,respect   corona   warrior   fight   u   safeti   stayhomestaysaf   see   post   nibe   colleg   hotel   manag   googl  ,1
1895,1895,1895,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 23:05,530,,"#StayHomeStaySafe
#SelfIsolation is the key to survive. 
ð
#coronavirus cases in #Mumbai up by 309 to 3754; death toll 160 | Mumbai News - @timesofindia https://timesofindia.indiatimes.com/city/mumbai/coronavirus-cases-in-mumbai-up-by-309-to-3754-death-toll-160/articleshow/75302533.cmsÂ â¦","['#stayhomestaysafe', '#selfisolation', '#coronavirus', '#mumbai']",[],2933312618.0,2933312618.0,mumbairailusers,Mumbai Railway Users,3,23,https://twitter.com/mumbairailusers/status/1253014544391249928,False,4,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2933312618', 'username': 'mumbairailusers'}, {'user_id': '134758540', 'username': 'timesofindia'}]",,,,,stayhomestaysaf   selfisol   key   surviv   coronaviru   case   mumbai   death   toll   mumbai   news  ,-1
1956,1956,1956,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:52,530,,"@NagpurPolice @KiranBManohar @Tukaram_IndIAS @IamVinitaa
Ghatatenagar, punapur road, pardi
Nagpur
#Corona
#StayHomeStaySafe
Complete violation of guidelines by government by area locals pic.twitter.com/o3tvYVYpOq","['#corona', '#stayhomestaysafe']",[],9.78e+17,9.78e+17,pandeyji02,Witcher,3,22,https://twitter.com/pandeyji02/status/1253011302756343809,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '977786837719658497', 'username': 'pandeyji02'}, {'user_id': '4682054384', 'username': 'NagpurPolice'}, {'user_id': '904767043379089409', 'username': 'KiranBManohar'}, {'user_id': '2807176268', 'username': 'Tukaram_IndIAS'}, {'user_id': '843330981998333953', 'username': 'IamVinitaa'}]",,,,,ghatatenagar   punapur   road   pardi   nagpur   corona   stayhomestaysaf   complet   violat   guidelin   govern   area   local  ,-1
1990,1990,1990,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:46,530,Old Alwal,My Nephew giving CORONA PRECAUTIONS #StayHomeStaySafe pic.twitter.com/zCksQBAVX8 â at Old Alwal,['#stayhomestaysafe'],[],839498072.0,839498072.0,BellamAnoop,Anoop Bellam,3,22,https://twitter.com/BellamAnoop/status/1253009764637765633,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '839498072', 'username': 'BellamAnoop'}]",,,,,nephew   give   corona   precaut   stayhomestaysaf   old   alwal  ,0
1997,1997,1997,1.25e+18,1.25e+18,1587580000000.0,22-04-2020 22:44,530,,"*Jacqueline Fernandez shows us how Yoga, with inversions is the best pick for quarantine to stay fit and we cannot agree more!*
.
 https://bit.ly/3bukzyjÂ 
.
@Asli_Jacqueline
#fitnessmotivation #fitness #QuarantineLife #StayHomeStaySafe #StayHomeIndia #StayHomeSaveLives #yoga pic.twitter.com/l9mctOAuB2","['#fitnessmotivation', '#fitness', '#quarantinelife', '#stayhomestaysafe', '#stayhomeindia', '#stayhomesavelives', '#yoga']",[],1.12e+18,1.12e+18,expressomagazi1,expresso magazine,3,22,https://twitter.com/expressomagazi1/status/1253009215196520450,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1121324866878300160', 'username': 'expressomagazi1'}, {'user_id': '79708561', 'username': 'Asli_Jacqueline'}]",,,,,jacquelin   fernandez   show   u   yoga   invers   best   pick   quarantin   stay   fit   can   not   agre   fitnessmotiv   fit   quarantinelif   stayhomestaysaf   stayhomeindia   stayhomesavel   yoga  ,1
2073,2073,2073,1.25e+18,1.25e+18,1587670000000.0,23-04-2020 23:47,530,,"@NitishKumar @sanjayjaiswalMP @RajivPratapRudy @girirajsinghbjp @AshwiniKChoubey @AshokChoudhaary @gautamk_pandey @sanjayjavin @drmanojk11 @sujjha @amitabhojha @Ashutos93917087 Respectables 
kindly make sincerely news as only news.#lockdown  it's right time to #StayHomeStaySafe https://twitter.com/prabhatdrranjan/status/1253385163305713665Â â¦","['#lockdown', '#stayhomestaysafe']",[],2219677662.0,2219677662.0,prabhatdrranjan,"Dr Prabhat Ranjan MDPathology Ex PGIMER,CHANDIGARH",4,23,https://twitter.com/prabhatdrranjan/status/1253387436723298305,False,0,0,0,https://twitter.com/prabhatdrranjan/status/1253385163305713665,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2219677662', 'username': 'prabhatdrranjan'}, {'user_id': '143409075', 'username': 'NitishKumar'}, {'user_id': '2544979140', 'username': 'sanjayjaiswalMP'}, {'user_id': '166665752', 'username': 'RajivPratapRudy'}, {'user_id': '1642669674', 'username': 'girirajsinghbjp'}, {'user_id': '706963995', 'username': 'AshwiniKChoubey'}, {'user_id': '1367063252', 'username': 'AshokChoudhaary'}, {'user_id': '2950528951', 'username': 'gautamk_pandey'}, {'user_id': '101021297', 'username': 'sanjayjavin'}, {'user_id': '101291284', 'username': 'drmanojk11'}, {'user_id': '226476431', 'username': 'sujjha'}, {'user_id': '344191564', 'username': 'amitabhojha'}, {'user_id': '1211682867098476544', 'username': 'Ashutos93917087'}]",,,,,respect   kindli   make   sincer   news   news   lockdown   right   time   stayhomestaysaf  ,-1
2091,2091,2091,1.25e+18,1.25e+18,1587670000000.0,23-04-2020 23:42,530,,#cnn #ndtv #america no death in China reported in past week #coronavirus #StayHomeIndia #StayHomeStaySafe,"['#cnn', '#ndtv', '#america', '#coronavirus', '#stayhomeindia', '#stayhomestaysafe']",[],389474450.0,389474450.0,himanshu2457,HimanshuThadeshwar,4,23,https://twitter.com/himanshu2457/status/1253386373244915712,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '389474450', 'username': 'himanshu2457'}]",,,,,cnn   ndtv   america   death   china   report   past   week   coronaviru   stayhomeindia   stayhomestaysaf  ,-1
2114,2114,2114,1.25e+18,1.25e+18,1587670000000.0,23-04-2020 23:39,530,,"#COVID19
Distribution of vegetables by the members so that no one has to go out to pick vegetables in the lockdown till 3rd May due to Corona virus...
#StayHomeStaySafe pic.twitter.com/WikwOgrEay","['#covid19', '#stayhomestaysafe']",[],2918385548.0,2918385548.0,Tarang_Makavana,Tarang Makavana,4,23,https://twitter.com/Tarang_Makavana/status/1253385479392616448,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2918385548', 'username': 'Tarang_Makavana'}]",,,,,covid   distribut   veget   member   one   go   pick   veget   lockdown   till   rd   may   due   corona   viru   stayhomestaysaf  ,-1
2312,2312,2312,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 22:59,530,,"*This is the first time in english literature question and answer both are same*

Q: Who declared Corona as a pandemic?

A: WHO declared Corona as a pandemic .
 ðð¤£ðð¤£ð
@WHO #Covid_19 #CoronavirusOutbreak #StayHomeStaySafe","['#covid_19', '#coronavirusoutbreak', '#stayhomestaysafe']",[],356976278.0,356976278.0,nikhilpaal,NIKHIL PAL,4,22,https://twitter.com/nikhilpaal/status/1253375457606561793,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '356976278', 'username': 'nikhilpaal'}, {'user_id': '14499829', 'username': 'WHO'}]",,,,,first   time   english   literatur   question   answer   q   declar   corona   pandem   declar   corona   pandem   covid   coronavirusoutbreak   stayhomestaysaf  ,-1
2327,2327,2327,1.25e+18,1.25e+18,1587660000000.0,23-04-2020 22:56,530,,"Kudos
We hv completed 1 month wdt maid, junk food, shopping & confined to home. 
Greatest virtue of human being is adaptation 2 any situation.

Life keeps on going wdt support system & minimum needs. 
Patience & perseverance will bear fruit.
#stayhomestaysafe #lockdown #Covid19","['#stayhomestaysafe', '#lockdown', '#covid19']",[],2449855266.0,2449855266.0,iamhoneygrover,Indian,4,22,https://twitter.com/iamhoneygrover/status/1253374825600598025,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2449855266', 'username': 'iamhoneygrover'}]",,,,,kudo   hv   complet   month   wdt   maid   junk   food   shop   confin   home   greatest   virtu   human   adapt   situat   life   keep   go   wdt   support   system   minimum   need   patienc   persever   bear   fruit   stayhomestaysaf   lockdown   covid  ,1
