,Unnamed: 0,excel,id,conversation_id,created_at,date,timezone,place,text,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,tweet,labels
4619,4619,4619,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:25,530,,I am proud to have contributed to India's fight against COVID-19 by donating to #PMCARES.  https://www.pmcares.gov.in/en/share_upi/52100000799845.BB5DC953085E8F9C89DF5F61677E2A95Â â¦ Join the movement & contribute at  http://pmcares.gov.inÂ ..!  #IndiaFightsCorona https://www.pmcares.gov.in/en/share_upi/52100000799845.BB5DC953085E8F9C89DF5F61677E2A95Â â¦,"['#pmcares', '#indiafightscorona']",[],1.25e+18,1.25e+18,VishalNirgude1,Vishal Nirgude,3,22,https://twitter.com/VishalNirgude1/status/1255541326680113153,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1246390597759291392', 'username': 'VishalNirgude1'}]",,,,,proud   contribut   india   fight   covid   donat   pmcare   join   movement   contribut   indiafightscorona  ,1
4678,4678,4678,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:10,530,,"May be 
But pretty confident about #India 
Sooner India will increase the number of Test but there will be less number of patients than #USA. It's lockdown effect. Credit to @narendramodi","['#india', '#usa']",[],1.14e+18,1.14e+18,m_mukund_,M Mukund,3,22,https://twitter.com/m_mukund_/status/1255537358457446411,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1144547034029940736', 'username': 'm_mukund_'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,may   pretti   confid   india   sooner   india   increas   number   test   le   number   patient   usa   lockdown   effect   credit  ,-1
4705,4705,4705,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:05,530,,"#IndiaFightsCorona
Efforts to tackle COVID-19
via NaMo App  pic.twitter.com/mLTFcPYFvR",['#indiafightscorona'],[],7.97e+17,7.97e+17,perarivalan13,PERARIVALAN KARTHICK ð®ð³ð®ð³ð®ð³,3,22,https://twitter.com/perarivalan13/status/1255536110811447297,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '796573247491940352', 'username': 'perarivalan13'}]",,,,,indiafightscorona   effort   tackl   covid   via   namo   app  ,1
4709,4709,4709,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:04,530,,"#KutchKadvaPatidar samaj contributed â¹1,34,58,750 to fight against corona.ðð¼
#kutchfightagainstcorona
#IndiaFightsCOVID19 https://twitter.com/KishorKhatau/status/1255486292453986306Â â¦","['#kutchkadvapatidar', '#kutchfightagainstcorona', '#indiafightscovid19']",[],413829662.0,413829662.0,DholuHardik,CA Hardik Dholu,3,22,https://twitter.com/DholuHardik/status/1255535925590921219,False,12,0,1,https://twitter.com/KishorKhatau/status/1255486292453986306,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '413829662', 'username': 'DholuHardik'}]",,,,,kutchkadvapatidar   samaj   contribut   fight   corona   kutchfightagainstcorona   indiafightscovid  ,0
4710,4710,4710,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:04,530,,"#IndiaFightsCorona
Northeast free from COVID-19
via NaMo App  pic.twitter.com/uC6OwHO9qX",['#indiafightscorona'],[],7.97e+17,7.97e+17,perarivalan13,PERARIVALAN KARTHICK ð®ð³ð®ð³ð®ð³,3,22,https://twitter.com/perarivalan13/status/1255535913377153025,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '796573247491940352', 'username': 'perarivalan13'}]",,,,,indiafightscorona   northeast   free   covid   via   namo   app  ,1
4711,4711,4711,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:04,530,,"Crayons

#quarantinelife #quarantinetime #quarantine #quarantineandchill #lockdown2020 #lockdown #india #indialockdown #crafts #art #artist #instagram #ig #phototheday #fabercastell #crayons #color #google #snapseedâ¦  https://www.instagram.com/p/B_kle27FMOm/?igshid=6k8i6cr68enxÂ â¦","['#quarantinelife', '#quarantinetime', '#quarantine', '#quarantineandchill', '#lockdown2020', '#lockdown', '#india', '#indialockdown', '#crafts', '#art', '#artist', '#instagram', '#ig', '#phototheday', '#fabercastell', '#crayons', '#color', '#google', '#snapseed']",[],2387354268.0,2387354268.0,imkmrsunny,Kumar Sunny,3,22,https://twitter.com/imkmrsunny/status/1255535892988481536,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2387354268', 'username': 'imkmrsunny'}]",,,,,crayon   quarantinelif   quarantinetim   quarantin   quarantineandchil   lockdown   lockdown   india   indialockdown   craft   art   artist   instagram   ig   phototheday   fabercastel   crayon   color   googl   snapse  ,1
4713,4713,4713,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:04,530,,"#IndiaFightsCorona
Railway emergency cell for COVID-19
via NaMo App  pic.twitter.com/eOXBSiB6eu",['#indiafightscorona'],[],7.97e+17,7.97e+17,perarivalan13,PERARIVALAN KARTHICK ð®ð³ð®ð³ð®ð³,3,22,https://twitter.com/perarivalan13/status/1255535843126771713,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '796573247491940352', 'username': 'perarivalan13'}]",,,,,indiafightscorona   railway   emerg   cell   covid   via   namo   app  ,-1
4726,4726,4726,1.26e+18,1.26e+18,1588180000000.0,29-04-2020 22:00,530,,"No doubt it is one of the main reasons for spread of corona virus in #India.
These people can pelt stones on the #CoronaWarriors if asked to go for #Testing or if asked to stay indoors.
Then they go around world complaing for the Human Rights. 
@Swamy39 @sudhirchaudhary @ippatel","['#india', '#coronawarriors', '#testing']",[],402770408.0,402770408.0,akhilpathak27,à¤à¤à¤¿à¤²à¥à¤¶ à¤à¥à¤®à¤¾à¤°,3,22,https://twitter.com/akhilpathak27/status/1255534946430705664,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '402770408', 'username': 'akhilpathak27'}, {'user_id': '60937837', 'username': 'Swamy39'}, {'user_id': '75246346', 'username': 'sudhirchaudhary'}, {'user_id': '285655507', 'username': 'ippatel'}]",,,,,doubt   one   main   reason   spread   corona   viru   india   peopl   pelt   stone   coronawarrior   ask   go   test   ask   stay   indoor   go   around   world   compla   human   right  ,-1
4791,4791,4791,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:50,530,,"#Manipur: Lok Sabha MP Dr #RKRanjan appreciates the initiative taken up by Chief Minister .@NBirenSingh and Education Minister Th Radheshyam to teach students through online system during #Lockdown.

#IndiaFightsCorona pic.twitter.com/YQ0eRq0b2j","['#manipur', '#rkranjan', '#lockdown', '#indiafightscorona']",[],9.55e+17,9.55e+17,vishalsingh_IND,Vishal Singh,4,23,https://twitter.com/vishalsingh_IND/status/1255925022075621382,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '954710848311738369', 'username': 'vishalsingh_IND'}, {'user_id': '841609973687762944', 'username': 'NBirenSingh'}]",,,,,manipur   lok   sabha   mp   dr   rkranjan   appreci   initi   taken   chief   minist   nbirensingh   educ   minist   th   radheshyam   teach   student   onlin   system   lockdown   indiafightscorona  ,1
4816,4816,4816,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:43,530,,"PM .@narendramodi today held a comprehensive meeting to discuss strategies to attract more foreign investments into India as well as to promote local investments in order to give a boost to the economy against the backdrop of #Covid_19.
#IndiaFightsCorona pic.twitter.com/mWjDE3PZdd","['#covid_19', '#indiafightscorona']",[],9.55e+17,9.55e+17,vishalsingh_IND,Vishal Singh,4,23,https://twitter.com/vishalsingh_IND/status/1255923335105478658,False,2,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '954710848311738369', 'username': 'vishalsingh_IND'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,pm   narendramodi   today   held   comprehens   meet   discu   strategi   attract   foreign   invest   india   well   promot   local   invest   order   give   boost   economi   backdrop   covid   indiafightscorona  ,-1
4834,4834,4834,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:39,530,,"This Lady #doctor is Working in a ICU Dept. in a #hospital Where #Covid-19 Patients were treated.
She Came Home After 20 Days of Non-Stop Service.ð®ð³
Her Family & Society Members Welcomed Her.ð
#respect
#womenempowerment
#StayAtHome
#CoronaWarriors
#IndiaFightsCoronavirus pic.twitter.com/x9yDo4mVIu","['#doctor', '#hospital', '#covid', '#respect', '#womenempowerment', '#stayathome', '#coronawarriors', '#indiafightscoronavirus']",[],1.1e+18,1.1e+18,ttc_sports,The Training Central,4,23,https://twitter.com/ttc_sports/status/1255922213137465345,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1099721140937748482', 'username': 'ttc_sports'}]",,,,,ladi   doctor   work   icu   dept   hospit   covid   patient   treat   came   home   day   non   stop   servic   famili   societi   member   welcom   respect   womenempower   stayathom   coronawarrior   indiafightscoronaviru  ,1
4915,4915,4915,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:24,530,,"Humanity is winning. The world will win soon. 

Doctor came back home after working for 20 days in the ICU. The society/family welcomed here with flowers. 

#COVID__19 #Covid19India #IndiaFightsCorona #IndiaFightsCOVID19 pic.twitter.com/QIKWuWrdgG","['#covid__19', '#covid19india', '#indiafightscorona', '#indiafightscovid19']",[],49718327.0,49718327.0,kapoorvidur,Vidur Kapoor.,4,23,https://twitter.com/kapoorvidur/status/1255918464537001986,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '49718327', 'username': 'kapoorvidur'}]",,,,,human   win   world   win   soon   doctor   came   back   home   work   day   icu   societi   famili   welcom   flower   covid   covidindia   indiafightscorona   indiafightscovid  ,1
4939,4939,4939,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:20,530,,"Inspired by Narendra Modi ji & Arvind Kejriwal ji

30.04.2020.  30th April 2020 ...
Fight with Corona
#pmcares
#indiagives
#zeebusiness
#aajtak
#abpnews

Dailly daan karay ... Till u can .. as per ur capacity.

Donate dailly .... for man kind - great work do it daiily pic.twitter.com/eNtvsXhlVK","['#pmcares', '#indiagives', '#zeebusiness', '#aajtak', '#abpnews']",[],1.05e+18,1.05e+18,sanjayvkhareho1,sanjayvkhare@hotmail.com,4,23,https://twitter.com/sanjayvkhareho1/status/1255917506570510336,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1049733158013476864', 'username': 'sanjayvkhareho1'}]",,,,,inspir   narendra   modi   ji   arvind   kejriw   ji   th   april   fight   corona   pmcare   indiag   zeebusi   aajtak   abpnew   dailli   daan   karay   till   u   per   ur   capac   donat   dailli   man   kind   great   work   daiili  ,-1
4950,4950,4950,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:19,530,,"Inspired by Narendra Modi ji & Arvind Kejriwal ji

30.04.2020.  30th April 2020 ...
Fight with Corona
#pmcares
#indiagives
#zeebusiness
#aajtak
#abpnews

Dailly daan karay ... Till u can .. as per ur capacity.

Donate dailly .... for man kind - pic.twitter.com/ejQlW8epTY","['#pmcares', '#indiagives', '#zeebusiness', '#aajtak', '#abpnews']",[],1.05e+18,1.05e+18,sanjayvkhareho1,sanjayvkhare@hotmail.com,4,23,https://twitter.com/sanjayvkhareho1/status/1255917194443059200,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1049733158013476864', 'username': 'sanjayvkhareho1'}]",,,,,inspir   narendra   modi   ji   arvind   kejriw   ji   th   april   fight   corona   pmcare   indiag   zeebusi   aajtak   abpnew   dailli   daan   karay   till   u   per   ur   capac   donat   dailli   man   kind  ,-1
5027,5027,5027,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 23:03,530,,"#India has #crossed the #mark of 34,780 #Covid_19 #cases, 24,558 #cases are still #active and 9068 #patients has been #recovered from #coronavirus and #death toll #rises to 1151.

#COVID19 #CoronaPandemic #CoronavirusLockdown #covid_19Ke #CoronaVirusUpdate pic.twitter.com/gMVDMicEVP","['#india', '#crossed', '#mark', '#covid_19', '#cases', '#cases', '#active', '#patients', '#recovered', '#coronavirus', '#death', '#rises', '#covid19', '#coronapandemic', '#coronaviruslockdown', '#covid_19ke', '#coronavirusupdate']",[],3006823254.0,3006823254.0,RAHULGUPTA0908,Rahul,4,23,https://twitter.com/RAHULGUPTA0908/status/1255913089800654848,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3006823254', 'username': 'RAHULGUPTA0908'}]",,,,,india   cross   mark   covid   case   case   still   activ   patient   recov   coronaviru   death   toll   rise   covid   coronapandem   coronaviruslockdown   covid   ke   coronavirusupd  ,-1
5154,5154,5154,1.26e+18,1.26e+18,1588270000000.0,30-04-2020 22:38,530,,"#ModiSarkar
From giving additional insurance coverage to bringing an ordinance entailing stringent punishment for attacks against them, Modi government stands firmly with Corona warriors.

#IndiaFightsCorona

via MyNt pic.twitter.com/r0YVgl748h","['#modisarkar', '#indiafightscorona']",[],4428393981.0,4428393981.0,H30051990,Himanshukumar Agarwal,4,22,https://twitter.com/H30051990/status/1255906978397814793,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4428393981', 'username': 'H30051990'}]",,,,,modisarkar   give   addit   insur   coverag   bring   ordin   entail   stringent   punish   attack   modi   govern   stand   firmli   corona   warrior   indiafightscorona   via   mynt  ,1
5167,5167,5167,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:58,530,,"US market starts playing game of  Hide and Seek and want to prove the Earth is round.

First played with #tariffs  on China 
Second misery of  #Covid_19  and
Again #tariffs  on China. ðð®ð³
#worldeconomy
#IndianEconomy
#Nifty","['#tariffs', '#covid_19', '#tariffs', '#worldeconomy', '#indianeconomy', '#nifty']",[],137376428.0,137376428.0,SKSINGH194,SK SINGH,5,23,https://twitter.com/SKSINGH194/status/1256289393679183872,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '137376428', 'username': 'SKSINGH194'}]",,,,,u   market   start   play   game   hide   seek   want   prove   earth   round   first   play   tariff   china   second   miseri   covid   tariff   china   worldeconomi   indianeconomi   nifti  ,-1
5190,5190,5190,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:54,530,,"To ensure smooth transportation of those stranded in AP & Telangana due to #lockdown by 'Shramik Express', the state govts along with the @RailMinIndia have appointed Nodal Officers adhering to the guidelines issued by MHA. Here are the details-
#IndiaFightsCorona pic.twitter.com/g5nBOf3M8A","['#lockdown', '#indiafightscorona']",[],1.23e+18,1.23e+18,Kaushikvermabjp,kaushik verma bjp,5,23,https://twitter.com/Kaushikvermabjp/status/1256288318121103360,False,3,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1230589925369597952', 'username': 'Kaushikvermabjp'}, {'user_id': '2602959463', 'username': 'RailMinIndia'}]",,,,,ensur   smooth   transport   strand   ap   telangana   due   lockdown   shramik   express   state   govt   along   appoint   nodal   offic   adher   guidelin   issu   mha   detail   indiafightscorona  ,1
5202,5202,5202,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:51,530,,"New Innitative by Bapunagar Police & youth Congress Bapunagar!
#COVID__19 #IndiaFightsCorona https://youtu.be/N9ivUeVPewMÂ ","['#covid__19', '#indiafightscorona']",[],107353110.0,107353110.0,jayman_sharma,Jayman Sharma,5,23,https://twitter.com/jayman_sharma/status/1256287630582398976,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '107353110', 'username': 'jayman_sharma'}]",,,,,new   innit   bapunagar   polic   youth   congress   bapunagar   covid   indiafightscorona  ,-1
5207,5207,5207,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:50,530,,"LIVE WEBINAR TOMORROW @freelivesessions_classfinder at sharp 11:00 AM. 
We are going to share some tips on WEIGHT LOSS V/S FAT LOSS

@nehavikram24 
#livesession #webinar #weightloss #fatloss #tips #covid_19 #corona #indiafightscorona #digitalindia #ridoff #excessfat #HealthyFood pic.twitter.com/dclfZ9UiGB","['#livesession', '#webinar', '#weightloss', '#fatloss', '#tips', '#covid_19', '#corona', '#indiafightscorona', '#digitalindia', '#ridoff', '#excessfat', '#healthyfood']",[],1.09e+18,1.09e+18,VikramadityaAg2,Vikramaditya Agrawal,5,23,https://twitter.com/VikramadityaAg2/status/1256287432208715779,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1094033063603040256', 'username': 'VikramadityaAg2'}]",,,,,live   webinar   tomorrow   sharp   go   share   tip   weight   loss   v   fat   loss   livesess   webinar   weightloss   fatloss   tip   covid   corona   indiafightscorona   digitalindia   ridoff   excessfat   healthyfood  ,0
5211,5211,5211,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:50,530,,"A key component,  even as #IndiaFightsCoronavirus has been availability of #Masks . Here is a infographic detailing how the production rose, to match the challenge
#LockdownOnlyOption
#Covid_19india
#coronaupdatesindia
#CoronaWarriors
#COVID2019india pic.twitter.com/j2zCtweg8D","['#indiafightscoronavirus', '#masks', '#lockdownonlyoption', '#covid_19india', '#coronaupdatesindia', '#coronawarriors', '#covid2019india']",[],9.55e+17,9.55e+17,vishalsingh_IND,Vishal Singh,5,23,https://twitter.com/vishalsingh_IND/status/1256287316391256064,False,1,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '954710848311738369', 'username': 'vishalsingh_IND'}]",,,,,key   compon   even   indiafightscoronaviru   avail   mask   infograph   detail   product   rose   match   challeng   lockdownonlyopt   covid   india   coronaupdatesindia   coronawarrior   covidindia  ,-1
5260,5260,5260,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:42,530,,"Green Zone if exposed it can turn Red Zone ð
#thetruthtalksteamt4 #Corona #India #lockdown #greenzone #redzone #OrangeZone #Lockdownextention #coronavirus #Lockdown4 pic.twitter.com/mvk68bDyiY","['#thetruthtalksteamt4', '#corona', '#india', '#lockdown', '#greenzone', '#redzone', '#orangezone', '#lockdownextention', '#coronavirus', '#lockdown4']",[],1.23e+18,1.23e+18,thetruthtalkst1,@thetruthtalksteamt4,5,23,https://twitter.com/thetruthtalkst1/status/1256285351208824832,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1231684312140926978', 'username': 'thetruthtalkst1'}]",,,,,green   zone   expos   turn   red   zone   thetruthtalksteamt   corona   india   lockdown   greenzon   redzon   orangezon   lockdownextent   coronaviru   lockdown  ,-1
5327,5327,5327,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:29,530,,LOCKDOWN EXTENDED TILL MAY17TH.. #IndiaFightsCorona,['#indiafightscorona'],[],307788804.0,307788804.0,ImNaren1303,Narendra Gogineni,5,23,https://twitter.com/ImNaren1303/status/1256282093765554177,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '307788804', 'username': 'ImNaren1303'}]",,,,,lockdown   extend   till   mayth   indiafightscorona  ,1
5334,5334,5334,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:27,530,,"#India has #crossed the #mark of 37,257 #Covid_19 #cases, 26023 #cases are still #active and 10007 #patients has been #recovered from #coronavirus and #death toll #rises to 1223, total 9,02,654 #Test for this #CoronavirusPandemic has been done so far

#lockdownhustle #LabourDay pic.twitter.com/dKbJTlDCRV","['#india', '#crossed', '#mark', '#covid_19', '#cases', '#cases', '#active', '#patients', '#recovered', '#coronavirus', '#death', '#rises', '#test', '#coronaviruspandemic', '#lockdownhustle', '#labourday']",[],3006823254.0,3006823254.0,RAHULGUPTA0908,Rahul,5,23,https://twitter.com/RAHULGUPTA0908/status/1256281531049316352,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3006823254', 'username': 'RAHULGUPTA0908'}]",,,,,india   cross   mark   covid   case   case   still   activ   patient   recov   coronaviru   death   toll   rise   total   test   coronaviruspandem   done   far   lockdownhustl   labourday  ,-1
5363,5363,5363,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:23,530,,#coronafighters #covid_19 #india #indiapm #narendramodi #doctors #police #satisfying #akshaykumar #terimittiâ¤ï¸ please support our honourable #pm and follow the rules to save our nation India ð®ð³ ð @narendramodi @â¦  https://www.instagram.com/p/B_p3juoJxPV/?igshid=q27gzra6sd9rÂ â¦,"['#coronafighters', '#covid_19', '#india', '#indiapm', '#narendramodi', '#doctors', '#police', '#satisfying', '#akshaykumar', '#terimitti', '#pm']",[],3001051164.0,3001051164.0,mukeshrai489,Im_Mukesh Rai,5,23,https://twitter.com/mukeshrai489/status/1256280480216989706,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '3001051164', 'username': 'mukeshrai489'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,coronafight   covid   india   indiapm   narendramodi   doctor   polic   satisfi   akshaykumar   terimitti   pleas   support   honour   pm   follow   rule   save   nation   india  ,1
5378,5378,5378,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:21,530,,"Fear is the Indian bureaucratâs best friend. As the fear of COVID-19 grips people, an opportunity has arisenâfor the regulatory inspectors to make the country dance to their tunes. Some thoughts:  http://swatantraopinion.com/the-problematiÂ â¦

#Covid19India #IndiaFightsCoronavirus #BengalCovidMystery","['#covid19india', '#indiafightscoronavirus', '#bengalcovidmystery']",[],44329969.0,44329969.0,GSansanwal,Gaurav  Sansanwal,5,23,https://twitter.com/GSansanwal/status/1256280122430091266,False,14,1,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '44329969', 'username': 'GSansanwal'}, {'user_id': '1572648817', 'username': 'sushantsareen'}]",,,,,fear   indian   bureaucrat   best   friend   fear   covid   grip   peopl   opportun   arisen   regulatori   inspector   make   countri   danc   tune   thought   covidindia   indiafightscoronaviru   bengalcovidmysteri  ,-1
5379,5379,5379,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:21,530,,"Fear is the Indian bureaucratâs best friend. As the fear of COVID-19 grips people, an opportunity has arisenâfor the regulatory inspectors to make the country dance to their tunes. Some thoughts:  http://swatantraopinion.com/the-problematiÂ â¦

#Covid19India #IndiaFightsCoronavirus #BengalCovidMystery","['#covid19india', '#indiafightscoronavirus', '#bengalcovidmystery']",[],44329969.0,44329969.0,GSansanwal,Gaurav  Sansanwal,5,23,https://twitter.com/GSansanwal/status/1256280026783215617,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '44329969', 'username': 'GSansanwal'}, {'user_id': '44425241', 'username': 'AdityaRajKaul'}]",,,,,fear   indian   bureaucrat   best   friend   fear   covid   grip   peopl   opportun   arisen   regulatori   inspector   make   countri   danc   tune   thought   covidindia   indiafightscoronaviru   bengalcovidmysteri  ,-1
5383,5383,5383,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:21,530,,"Fear is the Indian bureaucratâs best friend. As the fear of COVID-19 grips people, an opportunity has arisenâfor the regulatory inspectors to make the country dance to their tunes. Some thoughts:  http://swatantraopinion.com/the-problematiÂ â¦

#Covid19India #IndiaFightsCoronavirus #BengalCovidMystery","['#covid19india', '#indiafightscoronavirus', '#bengalcovidmystery']",[],44329969.0,44329969.0,GSansanwal,Gaurav  Sansanwal,5,23,https://twitter.com/GSansanwal/status/1256279974736048128,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '44329969', 'username': 'GSansanwal'}, {'user_id': '79169144', 'username': 'horror06'}, {'user_id': '143776014', 'username': 'TheJaggi'}]",,,,,fear   indian   bureaucrat   best   friend   fear   covid   grip   peopl   opportun   arisen   regulatori   inspector   make   countri   danc   tune   thought   covidindia   indiafightscoronaviru   bengalcovidmysteri  ,-1
5386,5386,5386,1.26e+18,1.26e+18,1588360000000.0,01-05-2020 23:20,530,,I am proud to have contributed to India's fight against COVID-19 by donating to #PMCARES.  https://www.pmcares.gov.in/en/share_upi/52100005788240.9BF474F6B0C726C1A90106454739339DÂ â¦ Join the movement & contribute at  http://pmcares.gov.inÂ ..!  #IndiaFightsCorona https://www.pmcares.gov.in/en/share_upi/52100005788240.9BF474F6B0C726C1A90106454739339DÂ â¦,"['#pmcares', '#indiafightscorona']",[],2908233924.0,2908233924.0,gauravTour,Gaurav Sharma,5,23,https://twitter.com/gauravTour/status/1256279868372914177,False,4,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2908233924', 'username': 'gauravTour'}]",,,,,proud   contribut   india   fight   covid   donat   pmcare   join   movement   contribut   indiafightscorona  ,1
