,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
96,96,96,1244692938250047488,1244692938250047488,1585592896000,2020-03-30 23:58:16,530,,"@PMOIndia @MoHFW_INDIA @narendramodi Sir , Please trace the people participated in tablighi jamaat meetings to quarantine and test them #IndiaFightsCoronavirus . Many +ve cases already with travel history of this meeting .",['#indiafightscoronavirus'],[],554526414,554526414,jeevankrosuri,jeevankrosuri,1,23,https://twitter.com/jeevankrosuri/status/1244692938250047488,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '554526414', 'username': 'jeevankrosuri'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '2596143056', 'username': 'MoHFW_INDIA'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,-1
98,98,98,1244692905555419137,1244692905555419137,1585592888000,2020-03-30 23:58:08,530,,"Corona virus update, it's very dangerous for world.ðð®ð³
#CoronaUpdate #Coronavirustruth #coronavirus #IndiaFightsCoronavirus #CoronaLockdown #WorkFromHomeLife #StayAwareStaySafe #StaySafe #StayHomeStaySafe #StayHomeSaveLives #StayHomeIndia #StaySafeStayHome #GujaratFightsCovid19 pic.twitter.com/4nzDRuXvL7","['#coronaupdate', '#coronavirustruth', '#coronavirus', '#indiafightscoronavirus', '#coronalockdown', '#workfromhomelife', '#stayawarestaysafe', '#staysafe', '#stayhomestaysafe', '#stayhomesavelives', '#stayhomeindia', '#staysafestayhome', '#gujaratfightscovid19']",[],233188283,233188283,YogeshRavaliya,Yogesh Ravaliya,1,23,https://twitter.com/YogeshRavaliya/status/1244692905555419137,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '233188283', 'username': 'YogeshRavaliya'}]",,,,,,-1
141,141,141,1245054204843970560,1245054204843970560,1585679029000,2020-03-31 23:53:49,530,,"Request to @narendramodi Sir:

Reserve the manpower (Doctors & Nursing staff) for 3rd & 4th week of April to combat #Corona. We need them. Also, Please do #NationalizePrivateHealthcare
#COVID #lockdown #NationSalutesCOVIDFighters #IndiaFightsCoronavirus pic.twitter.com/xCGN62e0Y9","['#corona', '#nationalizeprivatehealthcare', '#covid', '#lockdown', '#nationsalutescovidfighters', '#indiafightscoronavirus']",[],1678403144,1678403144,ompsychiatrist,Dr. Om Prakash,2,23,https://twitter.com/ompsychiatrist/status/1245054204843970560,False,14,1,8,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1678403144', 'username': 'ompsychiatrist'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,-1
210,210,210,1245416878249349120,1245416878249349120,1585765497000,2020-04-01 23:54:57,530,,"these pictures from today's morning to night i have blind believe that our population can do this. Please be careful #deshvashiyo our PM Shri @narendramodi
has intimate about this but no-one obeyed. I'm sure we have time to save nation #covid_19GR #warning #IndiaFightsCorona pic.twitter.com/BjSafrf721","['#deshvashiyo', '#covid_19gr', '#warning', '#indiafightscorona']",[],2939658524,2939658524,pariharhimans,Himanshu Singh Parihar AQS,3,23,https://twitter.com/pariharhimans/status/1245416878249349120,False,2,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2939658524', 'username': 'pariharhimans'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,1
231,231,231,1245416206875504640,1245416206875504640,1585765337000,2020-04-01 23:52:17,530,,Best decision @narendramodi Ji & @AmitShah Ji for full country lockdown. We have saved so many lives. India will win this fight against corona virus. #IndiaFightsCarona,['#indiafightscarona'],[],899965723165941760,899965723165941760,ASHWINCHAWWLA,ASHWIN Chawwla,3,23,https://twitter.com/ASHWINCHAWWLA/status/1245416206875504640,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '899965723165941760', 'username': 'ASHWINCHAWWLA'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '1447949844', 'username': 'AmitShah'}]",,,,,,-1
256,256,256,1245415348733644800,1245415348733644800,1585765132000,2020-04-01 23:48:52,530,,"other than human trafficking by Container in #Europe

last week
#India +150 migrants inside two containers,were rescued in Maharashtra by Police
Migrants used milk tanker in Punjab
#Nepal +50 migrants inside a container were rescued by Police

#coronavirus
#LockdownWithoutPlan","['#europe', '#india', '#nepal', '#coronavirus', '#lockdownwithoutplan']",[],1047772215016656896,1047772215016656896,SanjivRanjanJh1,Sanjiv Ranjan Jha,3,23,https://twitter.com/SanjivRanjanJh1/status/1245415348733644800,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1047772215016656896', 'username': 'SanjivRanjanJh1'}]",,,,,,1
262,262,262,1245415158861594624,1245415158861594624,1585765087000,2020-04-01 23:48:07,530,,Work at home #nizamuddin #tablighijamaat #covid_19 #corona #india pic.twitter.com/TZRO29eB87,"['#nizamuddin', '#tablighijamaat', '#covid_19', '#corona', '#india']",[],849065108743573509,849065108743573509,Mushahidpathan5,Mushahid pathan ð¤ ÙØ´Ø§ÛØ¯ Ù¾Ù¹Ú¾Ø§Ù,3,23,https://twitter.com/Mushahidpathan5/status/1245415158861594624,False,0,1,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '849065108743573509', 'username': 'Mushahidpathan5'}]",,,,,,-1
353,353,353,1245778440394919950,1245754978880241666,1585851700000,2020-04-02 23:51:40,530,,You preaching social distancing is strange. You were the one who was upset with #India having lesser crowd in Ahmedabad while pandemic #COVID19 was spreading slowly. Weren't you?,"['#india', '#covid19']",[],65657078,65657078,ashishlanger,Ashish Langerð®ð³,4,23,https://twitter.com/ashishlanger/status/1245778440394919950,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '65657078', 'username': 'ashishlanger'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}]",,,,,,-1
357,357,357,1245778169929572352,1245778169929572352,1585851635000,2020-04-02 23:50:35,530,,"Government launches Aarogya Setu, a mobile application which is a Bluetooth based COVID-19 tracker. Download the app & stay safe! 
Android:  https://play.google.com/store/apps/details?id=nic.goi.aarogyasetu&hl=en_GBÂ â¦
IOS:  https://apps.apple.com/in/app/aarogyasetu/id1505825357Â â¦ #AarogyaSetuApp
#COVID19Pandemic
#NSSIndia
#IndiaFightCorona pic.twitter.com/3VbQMxj5QG","['#aarogyasetuapp', '#covid19pandemic', '#nssindia', '#indiafightcorona']",[],943881903651868672,943881903651868672,Pradeep87642383,Pradeep,4,23,https://twitter.com/Pradeep87642383/status/1245778169929572352,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '943881903651868672', 'username': 'Pradeep87642383'}]",,,,,,-1
365,365,365,1245777592143106048,1245777592143106048,1585851498000,2020-04-02 23:48:18,530,,"#IndiaFightsCorona
Times like this calls for everyone to encourage the spread of authentic news. Let us deny oxygen to rumours and fake news on COVID-19.",['#indiafightscorona'],[],1709645935,1709645935,arun_citizen,Arun Shrivastva,4,23,https://twitter.com/arun_citizen/status/1245777592143106048,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1709645935', 'username': 'arun_citizen'}]",,,,,,1
377,377,377,1245777282720870400,1245777282720870400,1585851424000,2020-04-02 23:47:04,530,,"#IndiaFightsCorona
Together we can fight COVID-19. Little awareness of COVID19 can make a huge difference. Stay home and stay safe.",['#indiafightscorona'],[],1709645935,1709645935,arun_citizen,Arun Shrivastva,4,23,https://twitter.com/arun_citizen/status/1245777282720870400,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1709645935', 'username': 'arun_citizen'}]",,,,,,1
424,424,424,1245775824378138624,1245775824378138624,1585851076000,2020-04-02 23:41:16,530,,Get #indianArmy deployed and give shoot at sight orders whoever defies the lockdown.. The intention seems to spread the desease nationwide...this is nothing but terrorism. Please arise out of this false secularism....save Indians @narendramodi,['#indianarmy'],[],298361813,298361813,sharadbhadoriya,à¤¶à¤°à¤¦ à¤¸à¤¿à¤à¤¹ à¤­à¤¦à¥à¤°à¤¿à¤¯à¤¾,4,23,https://twitter.com/sharadbhadoriya/status/1245775824378138624,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '298361813', 'username': 'sharadbhadoriya'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,-1
458,458,458,1245774613696499717,1245774613696499717,1585850787000,2020-04-02 23:36:27,530,La classique,@MumbaiPolice there is always a bunch of men in this lane every day and night hanging in groups inspite of lockdown . #COVID19 #IndiaLockdown @CMOMaharashtra pic.twitter.com/xmhGttfxh1 â at La classique,"['#covid19', '#indialockdown']",[],77180421,77180421,PurnimaPrakash,Purnima Prakash,4,23,https://twitter.com/PurnimaPrakash/status/1245774613696499717,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '77180421', 'username': 'PurnimaPrakash'}, {'user_id': '4573405572', 'username': 'MumbaiPolice'}, {'user_id': '2597666894', 'username': 'CMOMaharashtra'}]",,,,,,0
483,483,483,1245773527770222594,1245773527770222594,1585850529000,2020-04-02 23:32:09,530,,âCoronaâ an âAksâ reflection of â Terrorismâ #COVID19Pandemic #coronavirusindia #21daysLockdown #DelhiFightsCorona #bioweapon #IndiaFightsCorona,"['#covid19pandemic', '#coronavirusindia', '#21dayslockdown', '#delhifightscorona', '#bioweapon', '#indiafightscorona']",[],146391595,146391595,monuchadha,Sardaar Monu Chadha,4,23,https://twitter.com/monuchadha/status/1245773527770222594,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '146391595', 'username': 'monuchadha'}]",,,,,,-1
519,519,519,1246142151941029889,1246142151941029889,1585938415000,2020-04-03 23:56:55,530,,@Naveen_Odisha @CMO_Odisha excellent job by executing a complete lockdown in #Bhubaneswar #Cuttack . Nipping the problem when it's in d bud. #COVID19Pandemic #StayHomeSaveLives #IndiaFightsCorona,"['#bhubaneswar', '#cuttack', '#covid19pandemic', '#stayhomesavelives', '#indiafightscorona']",[],62874276,62874276,bigbishal,bishal,5,23,https://twitter.com/bigbishal/status/1246142151941029889,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '62874276', 'username': 'bigbishal'}, {'user_id': '3489768920', 'username': 'Naveen_Odisha'}, {'user_id': '4723068481', 'username': 'CMO_Odisha'}]",,,,,,-1
548,548,548,1246141143517032448,1246141143517032448,1585938175000,2020-04-03 23:52:55,530,,"Awareness, precaution, containment and treatment is need for the hour instead of stigmatising during the fight against coronavirus. @WHO @narendramodi #CoronaCrisis #IndiaFightsCorona #CoronavirusOutbreak #CoronavirusPandemic","['#coronacrisis', '#indiafightscorona', '#coronavirusoutbreak', '#coronaviruspandemic']",[],1231855402612076544,1231855402612076544,SarkhelRajarshi,rajarshi sarkhel,5,23,https://twitter.com/SarkhelRajarshi/status/1246141143517032448,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1231855402612076544', 'username': 'SarkhelRajarshi'}, {'user_id': '14499829', 'username': 'WHO'}, {'user_id': '18839785', 'username': 'narendramodi'}]",,,,,,0
557,557,557,1246140955402440705,1246140955402440705,1585938130000,2020-04-03 23:52:10,530,,"Corona Awareness
#IndiaFightsCorona https://twitter.com/DDNewslive/status/1245694356234756100Â â¦",['#indiafightscorona'],[],1200930462,1200930462,prudhviraj208,prudhvi raj,5,23,https://twitter.com/prudhviraj208/status/1246140955402440705,False,0,0,0,https://twitter.com/DDNewslive/status/1245694356234756100,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1200930462', 'username': 'prudhviraj208'}]",,,,,,0
574,574,574,1246140236918226945,1246140236918226945,1585937959000,2020-04-03 23:49:19,530,,#Bhubaneswar : Complete Lockdown for 48 Hours #StayAtHomeStaySafe. #OdishaFightsCorona #Odisha #India #CompleteLockDown #COVID19 pic.twitter.com/C3fQgFZ96O,"['#bhubaneswar', '#stayathomestaysafe', '#odishafightscorona', '#odisha', '#india', '#completelockdown', '#covid19']",[],175323784,175323784,NishithAkash,NISHITH AKASH,5,23,https://twitter.com/NishithAkash/status/1246140236918226945,False,143,5,9,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '175323784', 'username': 'NishithAkash'}]",,,,,,-1
579,579,579,1246140009612283911,1246140009612283911,1585937905000,2020-04-03 23:48:25,530,,"The Hindu: DRDO develops alternative sealant for PPEs. #COVID19 #IndiaFightsCorona #PPE #PPEShortages
 https://www.thehindu.com/news/national/drdo-develops-alternative-sealant-for-ppes/article31240199.eceÂ â¦

via @GoogleNews","['#covid19', '#indiafightscorona', '#ppe', '#ppeshortages']",[],132968119,132968119,tatinenis,Harsha,5,23,https://twitter.com/tatinenis/status/1246140009612283911,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '132968119', 'username': 'tatinenis'}, {'user_id': '33584794', 'username': 'googlenews'}]",,,,,,1
595,595,595,1246139198433669123,1246139198433669123,1585937711000,2020-04-03 23:45:11,530,,"The COVID-19 crisis has made an unprecedented impact on the world. In such testing times, it's our duty to stand for one another & to do my bit, I along with fellow Indian footballers from across the country have contributed towards the PM-Cares fund. #IndiaFightsCorona #JaiHind","['#indiafightscorona', '#jaihind']",[],4259323354,4259323354,pratikch89,Pratik Chaudhari,5,23,https://twitter.com/pratikch89/status/1246139198433669123,False,18,1,5,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '4259323354', 'username': 'pratikch89'}]",,,,,,1
617,617,617,1246138414740590592,1246138414740590592,1585937524000,2020-04-03 23:42:04,530,,"Lockdown Bharat 
Logout Corona
@narendramodi @PMOIndia
#IndiaFightsCorona pic.twitter.com/GntSNbWk6p",['#indiafightscorona'],[],1150705943304261633,1150705943304261633,VKSINGH2019,ð®ð³Vishal Singhð®ð³,5,23,https://twitter.com/VKSINGH2019/status/1246138414740590592,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1150705943304261633', 'username': 'VKSINGH2019'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,-1
644,644,644,1246137578308243456,1246137578308243456,1585937325000,2020-04-03 23:38:45,530,,"3 more positive COVID-19 cases found in Assam. Three of them belong to Kamrup (M), Kamrup & Marigaon. Two of them are linked to #NizamuddinMarkaj Event. Total cases in Assam now touches 23.

#IndiaFightsCorona","['#nizamuddinmarkaj', '#indiafightscorona']",[],376718014,376718014,aboyobbhuyan,aboyob bhuyan,5,23,https://twitter.com/aboyobbhuyan/status/1246137578308243456,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '376718014', 'username': 'aboyobbhuyan'}]",,,,,,-1
664,664,664,1246136791767359491,1246136791767359491,1585937137000,2020-04-03 23:35:37,530,,"Finally got the time to do something I #love doing. All because of this #lockdown
#clearsky #nopollution #nightsky #lockdown2020 #indiafightscorona #wewillwin
#stayhome #staysafe #stayhealthy #thingstodoâ¦  https://www.instagram.com/p/B-hzQ5nDQaK/?igshid=1bnhfeobktxv3Â â¦","['#love', '#lockdown', '#clearsky', '#nopollution', '#nightsky', '#lockdown2020', '#indiafightscorona', '#wewillwin', '#stayhome', '#staysafe', '#stayhealthy', '#thingstodo']",[],259124678,259124678,AbhinavV77,Abhinav Verma,5,23,https://twitter.com/AbhinavV77/status/1246136791767359491,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '259124678', 'username': 'AbhinavV77'}]",,,,,,-1
671,671,671,1246136654852550657,1246136654852550657,1585937105000,2020-04-03 23:35:05,530,,"Architecture students of NMIMS University - BSSA making use of 3d printing technology to make face sheilds for the staff of Sacred heart hospital in fighting #COVID19Pandemic
#Corona
#Mumbai
#3Dprinting
@makerbot
#India
#IndiaFightsCorona
#DocsNeedGear  pic.twitter.com/n787LTDsdH","['#covid19pandemic', '#corona', '#mumbai', '#3dprinting', '#india', '#indiafightscorona', '#docsneedgear']",[],308161910,308161910,gauravj_89,Gaurav Jhunjhunwala,5,23,https://twitter.com/gauravj_89/status/1246136654852550657,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '308161910', 'username': 'gauravj_89'}, {'user_id': '22021097', 'username': 'makerbot'}]",,,,,,1
