,Unnamed: 0,Unnamed: 0.1,id,conversation_id,created_at,date,timezone,place,tweet,hashtags,cashtags,user_id,user_id_str,username,name,day,hour,link,retweet,nlikes,nreplies,nretweets,quote_url,search,near,geo,source,user_rt_id,user_rt,retweet_id,reply_to,retweet_date,translate,trans_src,trans_dest,text,labels
1520,1520,1520,1247583552583028736,1247583552583028736,1586282072000,2020-04-07 23:24:32,530,Dadra and Nagar Haveli,"#Covid_19 #coronaupdatesindia
#Covid_19india
Big news and Big Congratulations sir @prafulkpatel
@PMOIndia @narendramodi @MohanDelkar @dmhsdnh
#lockdown #StaySafe #StayHomeIndia pic.twitter.com/hJRLihln4o â at Dadra and Nagar Haveli","['#covid_19', '#coronaupdatesindia', '#covid_19india', '#lockdown', '#staysafe', '#stayhomeindia']",[],2874732678,2874732678,krunaldnh,krunal Merai,2,23,https://twitter.com/krunaldnh/status/1247583552583028736,False,15,0,3,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '2874732678', 'username': 'krunaldnh'}, {'user_id': '469012778', 'username': 'prafulkpatel'}, {'user_id': '471741741', 'username': 'PMOIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '933610359470125056', 'username': 'MohanDelkar'}, {'user_id': '2832959958', 'username': 'dmhsdnh'}]",,,,,,-1
1581,1581,1581,1247581218478018560,1247581218478018560,1586281516000,2020-04-07 23:15:16,530,,"This is the sweetest thing i have seen today - conversation between doctor on duty and his sister. #ImDoingFineBecause #SideEffectsOfQuarantineLife
#Covid_19 #COVID #coronavirus #Frontliners #doctor #lockdown #stayhome #staysafe #india #who
 https://youtu.be/nf4--ZLQWQgÂ ","['#imdoingfinebecause', '#sideeffectsofquarantinelife', '#covid_19', '#covid', '#coronavirus', '#frontliners', '#doctor', '#lockdown', '#stayhome', '#staysafe', '#india', '#who']",[],1245970029272649732,1245970029272649732,Khyderabadiblo1,Khyderabadiblogger,2,23,https://twitter.com/Khyderabadiblo1/status/1247581218478018560,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1245970029272649732', 'username': 'Khyderabadiblo1'}]",,,,,,-1
1630,1630,1630,1247953245235970048,1247953245235970048,1586370214000,2020-04-08 23:53:34,530,,"Haircut by wife in Lockdown
#hairstyle #staysafe #stayhome #gocorona #love #tiktok #tiktokindia #like #life #like4likes #likeforlikes #likeforlike #like4follow #likeforlikeback #likeforfollow #likebackâ¦  https://www.instagram.com/p/B-utD4mDqdH/?igshid=mze9lhx3s53eÂ â¦","['#hairstyle', '#staysafe', '#stayhome', '#gocorona', '#love', '#tiktok', '#tiktokindia', '#like', '#life', '#like4likes', '#likeforlikes', '#likeforlike', '#like4follow', '#likeforlikeback', '#likeforfollow', '#likeback']",[],841408615,841408615,mayurao1507,Mayur Rao,3,23,https://twitter.com/mayurao1507/status/1247953245235970048,False,2,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '841408615', 'username': 'mayurao1507'}]",,,,,,-1
1664,1664,1664,1247952139273592833,1247952139273592833,1586369950000,2020-04-08 23:49:10,530,,"Potato Capsicum (aloo shimla mirchSabzi) ð¥ðð¶ï¸ð§ð¥ is a delicious and simple and lip smacking ðrecipe,  cooking time 20 minutes. I urge all of you try out at home and enjoy this lockdown time. #Stayhome #Staysafe @â¦  https://www.instagram.com/p/B-usyX8p6yt/?igshid=aulxg6s785naÂ â¦","['#stayhome', '#staysafe']",[],129855423,129855423,subiracharya30,Subir Acharya,3,23,https://twitter.com/subiracharya30/status/1247952139273592833,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '129855423', 'username': 'subiracharya30'}]",,,,,,1
1774,1774,1774,1247948900897411072,1247948900897411072,1586369178000,2020-04-08 23:36:18,530,,"Tip of the day 
#lockdown #advice

As everyone has been advised to #stayhome   to #fight  ongoing #corona #pandemic  , it's important to keep the following tips in mind : 

- keep #active 
- mindful eating 
- Maintain good #posture
- #stretching #exercises
#staysafe #Orthopedics pic.twitter.com/MPrIsIGEMT","['#lockdown', '#advice', '#stayhome', '#fight', '#corona', '#pandemic', '#active', '#posture', '#stretching', '#exercises', '#staysafe', '#orthopedics']",[],861763729,861763729,drkunalaneja,Dr. Kunal Aneja,3,23,https://twitter.com/drkunalaneja/status/1247948900897411072,False,3,0,2,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '861763729', 'username': 'drkunalaneja'}]",,,,,,1
1885,1885,1885,1248314224159461381,1248314224159461381,1586456278000,2020-04-09 23:47:58,530,,Time for Togetherness. #stayhome #stayinside #staytogether #staysafe #time #together #togetherathome #stayhealthy #enjoylife #enjoytogether #enjoylife #fighttogether #fightwithcorona #indiafightscorona #lockdownâ¦  https://www.instagram.com/p/B-xRcbhlDCZ/?igshid=12eesy9fuqy7zÂ â¦,"['#stayhome', '#stayinside', '#staytogether', '#staysafe', '#time', '#together', '#togetherathome', '#stayhealthy', '#enjoylife', '#enjoytogether', '#enjoylife', '#fighttogether', '#fightwithcorona', '#indiafightscorona', '#lockdown']",[],52943368,52943368,amarjeswani,T.A TIMES WATCHES,4,23,https://twitter.com/amarjeswani/status/1248314224159461381,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '52943368', 'username': 'amarjeswani'}]",,,,,,-1
1931,1931,1931,1248312120502030336,1248312120502030336,1586455776000,2020-04-09 23:39:36,530,,This what #lockdown looks like #Dubai.  #StayHome #StaySafe https://twitter.com/highsamachkar/status/1247566524040298496Â â¦,"['#lockdown', '#dubai', '#stayhome', '#staysafe']",[],513157247,513157247,DGoddenDuske,DEE GEE DEE ð¬ð§,4,23,https://twitter.com/DGoddenDuske/status/1248312120502030336,False,3,0,0,https://twitter.com/highsamachkar/status/1247566524040298496,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '513157247', 'username': 'DGoddenDuske'}]",,,,,,-1
2012,2012,2012,1248308781622210563,1248308781622210563,1586454980000,2020-04-09 23:26:20,530,,"Life in a pot. Time to appreciate little big things. #sunshine #sunset #beauty #lockdown #day16 #stayhome #staysafe #staysane @ Versova, Mumbai  https://www.instagram.com/p/B-xO924JqadQllT429MspfQGPi9P0YX6fGNokk0/?igshid=wy3oevkqee0xÂ â¦","['#sunshine', '#sunset', '#beauty', '#lockdown', '#day16', '#stayhome', '#staysafe', '#staysane']",[],26445945,26445945,LallRajnish,Rajnish Lall,4,23,https://twitter.com/LallRajnish/status/1248308781622210563,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '26445945', 'username': 'LallRajnish'}]",,,,,,-1
2042,2042,2042,1248307593996636160,1248307593996636160,1586454697000,2020-04-09 23:21:37,530,,"Covid-19: Update in Italy  https://www.dainikmitra.com/covid-19-update-in-italy/Â â¦
 via @dainik_mitra
#COVID19 #ItalyCoronavirus #lockdown #stayhome #StaySafe","['#covid19', '#italycoronavirus', '#lockdown', '#stayhome', '#staysafe']",[],1113378272098824193,1113378272098824193,dainik_mitra,DainikMitra,4,23,https://twitter.com/dainik_mitra/status/1248307593996636160,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1113378272098824193', 'username': 'dainik_mitra'}]",,,,,,-1
2148,2148,2148,1248677837730484225,1248677837730484225,1586542970000,2020-04-10 23:52:50,530,,"#AbdulHameed #BarkhaDutt #Indore #MadhyaPradesh plz citizens listen & heed the advice of his experience #covid #Covid19 #Covid_19 #coronavirus #StayHome #StaySafe #StayHealthy #StayHomeSaveLives
By @BDUTT https://twitter.com/BDUTT/status/1248653542350446593Â â¦","['#abdulhameed', '#barkhadutt', '#indore', '#madhyapradesh', '#covid', '#covid19', '#covid_19', '#coronavirus', '#stayhome', '#staysafe', '#stayhealthy', '#stayhomesavelives']",[],1964118115,1964118115,MdAleemshariff,Mohamed Aleemulla Shariff,5,23,https://twitter.com/MdAleemshariff/status/1248677837730484225,False,2,0,2,https://twitter.com/BDUTT/status/1248653542350446593,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1964118115', 'username': 'MdAleemshariff'}, {'user_id': '19929890', 'username': 'BDUTT'}]",,,,,,-1
2149,2149,2149,1248677794139131904,1248677794139131904,1586542960000,2020-04-10 23:52:40,530,,"Don't let your spirits go low due to this lockdown scenario. Make use of available resources and keep your good work steady!

#coronavirus #stayathome #pandemia #workout #selfquarantine #stayhome #fitness #socialdistancing #photography #quarantinelife #quarantine #staysafe pic.twitter.com/NFYLgvRrEb","['#coronavirus', '#stayathome', '#pandemia', '#workout', '#selfquarantine', '#stayhome', '#fitness', '#socialdistancing', '#photography', '#quarantinelife', '#quarantine', '#staysafe']",[],1056660243357286405,1056660243357286405,baleeqah,Baleeq,5,23,https://twitter.com/baleeqah/status/1248677794139131904,False,1,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1056660243357286405', 'username': 'baleeqah'}]",,,,,,1
2246,2246,2246,1248673379940544518,1248673379940544518,1586541907000,2020-04-10 23:35:07,530,,"Due to the precautions of Covid-19, we will be closed both Friday and Saturday. 

Please go through our website and place your orders. We usually deliver if not the same day, the next day. 

#stayhome #staysafeâ¦  https://www.instagram.com/p/B-z0xSHAygD/?igshid=17zvl0ngcgug0Â â¦","['#stayhome', '#staysafe']",[],580105543,580105543,tenlittletoes_Q,Ten Little Toes,5,23,https://twitter.com/tenlittletoes_Q/status/1248673379940544518,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '580105543', 'username': 'tenlittletoes_Q'}]",,,,,,-1
2250,2250,2250,1248673218396737538,1248673218396737538,1586541869000,2020-04-10 23:34:29,530,,Good Night Quote of the Day â¤ï¸ #quoteoftheday #positivevibes #StaySafe #StayIndoor #CoronaEffect #corona #instagramquotes #quotestoliveby #iwritewhatyoufeel #ilovequotes #delhi #delhites #delhientrepreneursâ¦  https://www.instagram.com/p/B-z0srHFjTN/?igshid=1n6nc5w4p3ia2Â â¦,"['#quoteoftheday', '#positivevibes', '#staysafe', '#stayindoor', '#coronaeffect', '#corona', '#instagramquotes', '#quotestoliveby', '#iwritewhatyoufeel', '#ilovequotes', '#delhi', '#delhites', '#delhientrepreneurs']",[],192983286,192983286,MusafirSamir,Samir,5,23,https://twitter.com/MusafirSamir/status/1248673218396737538,False,0,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '192983286', 'username': 'MusafirSamir'}]",,,,,,0
2394,2394,2394,1249039617870794752,1249039617870794752,1586629225000,2020-04-11 23:50:25,530,,All roads for now lead you home. Stay indoors and stay safe. #FlattenTheCurve #mahindra #ralasautomobiles #dhamtari #corona #stayhome #staysafe #StaySafeStayHome pic.twitter.com/oe9VWqKJ7c,"['#flattenthecurve', '#mahindra', '#ralasautomobiles', '#dhamtari', '#corona', '#stayhome', '#staysafe', '#staysafestayhome']",[],1165200479468392455,1165200479468392455,RalasDhamtari,RALAS AUTOMOBILES DHAMTARI,6,23,https://twitter.com/RalasDhamtari/status/1249039617870794752,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1165200479468392455', 'username': 'RalasDhamtari'}]",,,,,,1
2402,2402,2402,1249039398458417153,1249039398458417153,1586629173000,2020-04-11 23:49:33,530,,All roads for now lead you home. Stay indoors and stay safe. #FlattenTheCurve #mahindra #ralasautomobiles #dhamtari #corona #stayhome #staysafe #StaySafeStayHome https://www.facebook.com/1830386147280418/posts/2599040277081664/?sfnsn=wiwspmo&extid=L9nczPMmrHlbPcmw&d=n&vh=eÂ â¦,"['#flattenthecurve', '#mahindra', '#ralasautomobiles', '#dhamtari', '#corona', '#stayhome', '#staysafe', '#staysafestayhome']",[],1165200479468392455,1165200479468392455,RalasDhamtari,RALAS AUTOMOBILES DHAMTARI,6,23,https://twitter.com/RalasDhamtari/status/1249039398458417153,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1165200479468392455', 'username': 'RalasDhamtari'}]",,,,,,1
2410,2410,2410,1249039089619341313,1249039089619341313,1586629099000,2020-04-11 23:48:19,530,,All roads for now lead you home. Stay indoors and stay safe. #FlattenTheCurve #mahindra #ralasautomobiles #dhamtari #corona #stayhome #staysafe #StaySafeStayHome @ Ralas Automobiless Dhamtari  https://www.instagram.com/p/B-2bCgmF-7n/?igshid=345wz0uoi3i1Â â¦,"['#flattenthecurve', '#mahindra', '#ralasautomobiles', '#dhamtari', '#corona', '#stayhome', '#staysafe', '#staysafestayhome']",[],1165200479468392455,1165200479468392455,RalasDhamtari,RALAS AUTOMOBILES DHAMTARI,6,23,https://twitter.com/RalasDhamtari/status/1249039089619341313,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '1165200479468392455', 'username': 'RalasDhamtari'}]",,,,,,1
2456,2456,2456,1249037332860358658,1249037332860358658,1586628680000,2020-04-11 23:41:20,530,,Good Night Quote of the Day â¤ï¸ #quoteoftheday #positivevibes #StaySafe #StayIndoor #CoronaEffect #corona #instagramquotes #quotestoliveby #iwritewhatyoufeel #ilovequotes #delhi #delhites #delhientrepreneursâ¦  https://www.instagram.com/p/B-2aRzol5xG/?igshid=10k4vs6vbuoduÂ â¦,"['#quoteoftheday', '#positivevibes', '#staysafe', '#stayindoor', '#coronaeffect', '#corona', '#instagramquotes', '#quotestoliveby', '#iwritewhatyoufeel', '#ilovequotes', '#delhi', '#delhites', '#delhientrepreneurs']",[],192983286,192983286,MusafirSamir,Samir,6,23,https://twitter.com/MusafirSamir/status/1249037332860358658,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '192983286', 'username': 'MusafirSamir'}]",,,,,,0
2503,2503,2503,1249034968929468417,1249034968929468417,1586628117000,2020-04-11 23:31:57,530,Be Best Consultants,"Don't panic about your #ABROADDREAM
#COVID19 #Staysafeathome
ð Our educational experts are now call away, we are here to help you with the process while you are at home #Workfromhome
ð± +918985664888

#Coronavirus_COVID20
#nCoronavirus #Covid20 #Bewareofcorona #Preventscorona pic.twitter.com/ZFcRtzlodI â at Be Best Consultants","['#abroaddream', '#covid19', '#staysafeathome', '#workfromhome', '#coronavirus_covid20', '#ncoronavirus', '#covid20', '#bewareofcorona', '#preventscorona']",[],54473651,54473651,mranganath,Ranganath Mummadi,6,23,https://twitter.com/mranganath/status/1249034968929468417,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '54473651', 'username': 'mranganath'}]",,,,,,1
2634,2634,2634,1249401408530665473,1249401408530665473,1586715483000,2020-04-12 23:48:03,530,,"Some creative work by me.
#StayHome #savelife #Covid_19
#lockdown #COVIDã¼19
#StaySafe
#GoCoronaGo
@realDonaldTrump
@UPGovt
@BDUTT
@myogiadityanath
@anjanaomkashyap
@AamAadmiParty
@BJP4India
@AmitShah
@CNNnews18
@IRCTCofficial
@TheLallantop
@_DigitalIndia
@narendramodi @PMOIndia pic.twitter.com/BdFExAW4l3","['#stayhome', '#savelife', '#covid_19', '#lockdown', '#covidã¼19', '#staysafe', '#gocoronago']",[],572767112,572767112,AdityaGupta6155,Aditya Gupta,7,23,https://twitter.com/AdityaGupta6155/status/1249401408530665473,False,0,0,0,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '572767112', 'username': 'AdityaGupta6155'}, {'user_id': '25073877', 'username': 'realDonaldTrump'}, {'user_id': '2588841246', 'username': 'UPGovt'}, {'user_id': '19929890', 'username': 'BDUTT'}, {'user_id': '3437532637', 'username': 'myogiadityanath'}, {'user_id': '101215084', 'username': 'anjanaomkashyap'}, {'user_id': '711694309', 'username': 'AamAadmiParty'}, {'user_id': '207809313', 'username': 'BJP4India'}, {'user_id': '1447949844', 'username': 'AmitShah'}, {'user_id': '6509832', 'username': 'CNNnews18'}, {'user_id': '141176075', 'username': 'IRCTCofficial'}, {'user_id': '4057311554', 'username': 'TheLallantop'}, {'user_id': '2686770528', 'username': '_DigitalIndia'}, {'user_id': '18839785', 'username': 'narendramodi'}, {'user_id': '471741741', 'username': 'PMOIndia'}]",,,,,,-1
2638,2638,2638,1249401236329136128,1249401236329136128,1586715442000,2020-04-12 23:47:22,530,,"Couldnât have celebrated this anniversary without family. 
From playing virtual tambola to all those video call wishes made our day.
Grateful for each day ðð»
#QuarantineAnniversary #StayHome #StaySafe #MumbaiTales #MumbaiDiaries #Mumbai #Quarantine
@Dineshmadhwanij pic.twitter.com/v0lfLekUiJ","['#quarantineanniversary', '#stayhome', '#staysafe', '#mumbaitales', '#mumbaidiaries', '#mumbai', '#quarantine']",[],344635941,344635941,mumbaitales,JK,7,23,https://twitter.com/mumbaitales/status/1249401236329136128,False,5,0,1,,(corona OR coronavirus OR covid OR pandemic OR lockdown OR quarantine OR covid-19 OR ppe),,"28.5934,77.2223,2000km",,,,,"[{'user_id': '344635941', 'username': 'mumbaitales'}, {'user_id': '825375534955716608', 'username': 'Dineshmadhwanij'}]",,,,,,-1
